LCLid,Age,Sex,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min,Label
7648wyxb,50,M,19-07-20,0.0335,0.036666667,0.084,48,0.034574824,1.76,0,1
jv7sfdhk,44,M,20-07-20,0.0205,0.034083333,0.081,48,0.034218841,1.636,0,1
6jjxkfg0,67,F,21-07-20,0.0395,0.036395833,0.081,48,0.032137828,1.747,0,0
w4i25f2g,49,F,22-07-20,0.0285,0.034625,0.083,48,0.034608832,1.662,0,1
iwhfvdir,57,M,23-07-20,0.023,0.0360625,0.082,48,0.032595788,1.731,0,0
u46ycsbb,63,M,24-07-20,0.0175,0.032854167,0.081,48,0.034192813,1.577,0,0
4pzttjuw,48,M,25-07-20,0.0245,0.0343125,0.08,48,0.033595945,1.647,0,1
zbxx3k0f,51,M,26-07-20,0.046,0.0381875,0.114,48,0.034344101,1.833,0,1
l57d57co,60,M,27-07-20,0.042,0.187458333,1.886,48,0.410451229,8.998,0,0
o2u2apm0,59,M,28-07-20,0.027,0.039770833,0.234,48,0.046496049,1.909,0,0
l8gfr19i,45,M,29-07-20,0.038,0.033479167,0.079,48,0.032245725,1.607,0,1
hxfoi36j,55,M,30-07-20,0.0375,0.036916667,0.078,48,0.028295427,1.772,0,1
30ch4gmj,41,F,31-07-20,0.0355,0.034104167,0.077,48,0.029954035,1.637,0,0
jq1dk8lr,60,F,01-08-20,0.0355,0.034145833,0.074,48,0.031158476,1.639,0,1
v4qnqih2,54,F,02-08-20,0.0445,0.0380625,0.11,48,0.033236359,1.827,0,0
t9yimh9x,42,F,03-08-20,0.045,0.049895833,0.591,48,0.088794106,2.395,0,1
r2tvtqaz,49,M,04-08-20,0.028,0.031895833,0.072,48,0.030986778,1.531,0,0
clo5qzcz,46,F,05-08-20,0.0545,0.111145833,0.539,48,0.152634871,5.335,0,1
91fkndfc,56,M,06-08-20,0.08,0.136520833,1.13,48,0.234866281,6.553,0,0
53l0akjf,66,M,07-08-20,0.037,0.057145833,0.657,48,0.106825965,2.743,0,0
jaeef4ej,56,F,08-08-20,0.0415,0.0655,0.483,48,0.110625879,3.144,0,1
65pc7t39,49,M,09-08-20,0.0575,0.357062502,2.641,48,0.683637629,17.1390001,0,0
9unop8z4,54,M,10-08-20,0.694,0.829729165,2.8670001,48,0.616913344,39.8269999,0.053,0
bojb8rol,57,M,11-08-20,0.789,0.881375013,2.4920001,48,0.577719552,42.3060006,0.096,1
rb8n4vpe,65,M,12-08-20,0.515,0.534375,1.99,48,0.382044535,25.65,0,0
owhoj3y5,54,M,13-08-20,0.4995,0.514291667,1.876,48,0.395599785,24.686,0,1
stao519y,54,M,14-08-20,0.4415,0.5031875,1.972,48,0.380882383,24.153,0,1
wr7bn47z,62,M,15-08-20,0.6015,0.724979173,2.8310001,48,0.538693884,34.7990003,0.074,0
bcwp3wry,52,M,16-08-20,0.103,0.3105,1.395,48,0.369623328,14.904,0,1
ovmnlj1d,52,F,17-08-20,0.035,0.039854167,0.111,48,0.036822744,1.913,0,1
m236p170,60,M,18-08-20,0.0305,0.038375,0.11,48,0.038224769,1.842,0,1
nqyn4vlz,63,M,19-08-20,0.0395,0.038104167,0.107,48,0.037788459,1.829,0,0
x9vo30o0,66,M,20-08-20,0.0435,0.0381875,0.109,48,0.037898889,1.833,0,1
55b7xvmk,42,M,21-08-20,0.0355,0.101229167,0.708,48,0.188964619,4.859,0,0
416qtor2,64,F,22-08-20,0.0685,0.112687498,1.4579999,48,0.278353902,5.4089999,0,0
2vg7fjwr,54,F,23-08-20,0.047,0.040541667,0.11,48,0.037823194,1.946,0,0
ilsppw84,46,M,24-08-20,0.05,0.050041667,0.108,48,0.030369328,2.402,0,0
o45rtu2c,67,F,25-08-20,0.047,0.0426875,0.11,48,0.036957224,2.049,0,1
wm74lsev,56,M,26-08-20,0.048,0.0405625,0.111,48,0.038278879,1.947,0,1
iscaz4zb,34,M,27-08-20,0.035,0.0395,0.109,48,0.036860288,1.896,0,0
dol0tr4b,57,M,28-08-20,0.0435,0.040125,0.11,48,0.037805001,1.926,0,0
p0fx0to2,64,M,29-08-20,0.046,0.039,0.108,48,0.036748715,1.872,0,1
44j5t821,59,M,30-08-20,0.0405,0.039,0.111,48,0.038708403,1.872,0,1
i3ajvo50,50,M,31-08-20,0.041,0.039083333,0.11,48,0.038824117,1.876,0,0
ql8mygnt,51,M,01-09-20,0.047,0.227020833,3.243,48,0.655122678,10.897,0,1
kyn3yjrw,54,M,02-09-20,0.4945,0.5046875,1.38,48,0.286358365,24.225,0,0
31o4rk31,53,M,03-09-20,0.409,0.4394375,1.679,48,0.290706469,21.093,0.064,0
sfue9fdb,52,M,04-09-20,0.384,0.473687498,1.385,48,0.356899419,22.7369999,0,0
zrcznzp3,40,F,05-09-20,0.0885,0.2128125,1.09,48,0.280225719,10.215,0,0
fq78593b,58,M,06-09-20,0.0495,0.0471875,0.106,48,0.033537313,2.265,0,1
polzvpg8,41,F,07-09-20,0.0425,0.039604167,0.108,48,0.036547689,1.901,0,0
fk60pph3,41,F,08-09-20,0.0415,0.122770833,1.596,48,0.327243825,5.893,0,0
4avzgrz5,50,F,09-09-20,0.5775,0.744187502,1.812,48,0.486294749,35.7210001,0.081,1
l9zq4cxc,54,F,10-09-20,0.496,0.486645833,1.332,48,0.233088924,23.359,0.041,0
mucwn5jw,64,F,11-09-20,0.5355,0.727,2.2920001,48,0.555521457,34.896,0.088,1
v4buk283,51,M,12-09-20,0.5445,0.772625004,2.115,48,0.554474595,37.0860002,0.07,1
kq1pj9cq,46,M,13-09-20,0.1015,0.271395833,0.786,48,0.268420577,13.027,0.011,1
g2hanlj8,55,M,14-09-20,0.0445,0.0444375,0.105,48,0.031440526,2.133,0,0
5ctt3e6k,45,F,15-09-20,0.0435,0.042458333,0.103,48,0.03207966,2.038,0,1
efxfu2sx,56,M,16-09-20,0.044,0.036395833,0.101,48,0.034776942,1.747,0,0
s0ebqnmv,66,F,17-09-20,0.0425,0.0393125,0.104,48,0.032860217,1.887,0,0
y8nmxxcm,38,M,18-09-20,0.041,0.037208333,0.103,48,0.034690705,1.786,0,0
6423k4vc,62,M,19-09-20,0.04,0.402979169,3.892,48,0.932828685,19.3430001,0,1
crn53nc6,55,M,20-09-20,0.148,0.254229167,0.831,48,0.205888034,12.203,0,0
lvh1lmme,58,F,21-09-20,0.4925,0.445583333,0.801,48,0.198047688,21.388,0.002,0
29fr3o94,43,F,22-09-20,0.5045,0.5478125,1.2970001,48,0.293247456,26.295,0.128,1
6azdsgws,64,M,23-09-20,0.0895,0.1943125,0.605,48,0.214324585,9.327,0,0
z9tvtkw1,50,F,24-09-20,0.044,0.040604167,0.104,48,0.035163291,1.949,0,1
wqp69azx,53,M,25-09-20,0.046,0.0420625,0.103,48,0.035230189,2.019,0,0
my0lmibg,45,M,26-09-20,0.047,0.042375,0.105,48,0.035395411,2.034,0,1
a8boxzeb,65,M,27-09-20,0.045,0.039770833,0.104,48,0.035755815,1.909,0,1
3w3fo9fw,69,M,28-09-20,0.044,0.041375,0.103,48,0.03430379,1.986,0,1
5figm2h5,69,F,29-09-20,0.046,0.160583331,2.0799999,48,0.388699394,7.7079999,0,1
pkqv8cmr,67,M,30-09-20,0.0755,0.152145833,1.072,48,0.211142585,7.303,0,1
jc0bx6m4,68,F,01-10-20,0.0515,0.051458333,0.264,48,0.043821183,2.47,0,0
rzokirho,34,M,02-10-20,0.0455,0.045125,0.104,48,0.033004593,2.166,0,0
nzwi4ory,62,M,03-10-20,0.045,0.045729167,0.104,48,0.03152624,2.195,0,0
dpg49e4u,51,M,04-10-20,0.0475,0.044270833,0.103,48,0.033861884,2.125,0,0
rgfbee7h,46,M,05-10-20,0.0505,0.046645833,0.104,48,0.032685145,2.239,0,0
x89inuzx,67,M,06-10-20,0.045,0.294041667,3.552,48,0.763123307,14.114,0,0
5xs1urft,50,F,07-10-20,0.549,0.605062502,1.457,48,0.338201917,29.0430001,0.059,0
dp5u0x9c,42,M,08-10-20,0.527,0.51,1.37,48,0.264449006,24.48,0.044,1
v9wnftc9,56,F,09-10-20,0.5635,0.643458329,1.9859999,48,0.459616204,30.8859998,0.012,0
w9q5zcp2,41,M,10-10-20,0.5475,0.5690625,1.847,48,0.307229445,27.315,0.102,0
hhb6v8ai,42,M,11-10-20,0.5195,0.4900625,0.818,48,0.183693362,23.523,0.13,1
ghid9x8y,53,M,12-10-20,0.4865,0.465520833,0.841,48,0.183125464,22.345,0.038,1
pjoirw1u,43,M,13-10-20,0.5525,0.600312502,1.357,48,0.279249542,28.8150001,0.129,1
ybauyaed,56,F,14-10-20,0.5585,0.588791665,1.425,48,0.292370203,28.2619999,0.102,0
26i2n50f,52,M,15-10-20,0.4435,0.492145833,2.198,48,0.483151093,23.623,0,1
41cu7p32,62,M,16-10-20,0.5265,0.798354169,2.0910001,48,0.623442218,38.3210001,0.165,0
eem5txtd,70,M,17-10-20,0.5895,0.680937502,1.747,48,0.415929897,32.6850001,0,0
ixbdltw8,54,M,18-10-20,0.668,0.821479167,2.24,48,0.561109802,39.431,0.05,0
gdmp0re0,70,M,19-10-20,0.6175,0.657791667,1.53,48,0.29992552,31.574,0.043,0
rqc9a6t5,54,M,20-10-20,0.5495,0.519416667,1.029,48,0.272842783,24.932,0.044,0
nfa9eo03,35,F,21-10-20,0.5255,0.574062498,1.9299999,48,0.402888627,27.5549999,0.025,1
qa7nu88c,48,F,22-10-20,0.5965,0.775270827,2.184,48,0.528608107,37.2129997,0.073,0
a1inc7qz,55,F,23-10-20,0.6185,0.817166671,2.115,48,0.553564095,39.2240002,0.083,1
7dxvo4sy,58,F,24-10-20,0.572,0.579979169,1.5700001,48,0.261106613,27.8390001,0.159,1
odhw2l1i,54,M,25-10-20,0.4985,0.461208333,0.995,48,0.229415628,22.138,0.006,0
i0i9mxcv,69,M,26-10-20,0.515,0.4673125,0.826,48,0.202858315,22.431,0.071,0
kk9tqz4j,77,M,27-10-20,0.5245,0.540229165,1.9,48,0.357273252,25.9309999,0.1,1
94zw0bfk,68,M,28-10-20,0.5765,0.685874994,1.653,48,0.418666345,32.9219997,0.009,1
xc0spuoc,58,M,29-10-20,0.543,0.655770835,1.874,48,0.433324424,31.4770001,0.067,1
jzyudfju,60,M,30-10-20,0.6415,0.642645831,2.0009999,48,0.352808209,30.8469999,0.053,1
9p6ndoxy,51,M,31-10-20,0.704,0.808416665,2.3900001,48,0.548338371,38.8039999,0.124,0
xvpiczew,55,F,01-11-20,0.589,0.662458331,1.679,48,0.319444593,31.7979999,0.141,0
5vap9fbc,52,M,02-11-20,0.7165,0.668520833,1.763,48,0.331893599,32.089,0.033,1
iyak8jsj,60,M,03-11-20,0.5665,0.713395833,1.876,48,0.509569518,34.243,0.011,1
ouk4adod,58,M,04-11-20,0.5665,0.638395833,2.2869999,48,0.45686395,30.643,0.053,0
wzsehht4,64,M,05-11-20,0.552,0.488520831,1.296,48,0.268640544,23.4489999,0.008,0
1w70l188,37,M,06-11-20,0.5965,0.640625002,1.5880001,48,0.318483489,30.7500001,0.051,0
3appvq7d,59,F,07-11-20,0.2925,0.399145831,2.4059999,48,0.442621773,19.1589999,0,1
dbnnshab,51,M,08-11-20,0.069,0.106770833,0.335,48,0.108232657,5.125,0,0
58va9ae8,43,M,09-11-20,0.057,0.106020833,0.34,48,0.104734007,5.089,0,0
00kzst6d,58,F,10-11-20,0.069,0.096229167,0.305,48,0.096924239,4.619,0,1
wffaarzv,29,F,11-11-20,0.067,0.104895833,0.318,48,0.100139953,5.035,0,0
gq9clgko,41,M,12-11-20,0.062,0.099979167,0.307,48,0.101106535,4.799,0,1
v1llxgys,63,M,13-11-20,0.0645,0.093145833,0.351,48,0.099778476,4.471,0,0
61bup3iy,51,M,14-11-20,0.0605,0.098,0.333,48,0.10534341,4.704,0,1
mtt7gdla,54,M,15-11-20,0.1,0.208479167,0.945,48,0.246956538,10.007,0,0
zqo347kx,44,M,16-11-20,0.0605,0.103541667,0.338,48,0.105062283,4.97,0,0
yrm7hopl,54,M,17-11-20,0.0955,0.461874996,3.2969999,48,0.811568253,22.1699998,0.006,0
dtvtopht,65,M,18-11-20,0.495,0.576562502,1.954,48,0.411104582,27.6750001,0.027,0
enyw6ein,57,F,19-11-20,0.349,0.418625,2.2460001,48,0.39621989,20.094,0,0
4lxhrsgr,63,M,20-11-20,0.252,0.409145833,1.483,48,0.376799681,19.639,0,1
jsajyclo,35,F,21-11-20,0.507,0.5553125,1.7460001,48,0.41740481,26.655,0.016,0
wewgw69r,41,F,22-11-20,0.812,0.782125,2.0469999,48,0.487934667,37.542,0.014,1
xpfn45k1,62,F,23-11-20,0.5535,0.655145837,2.1400001,48,0.47874638,31.4470002,0,1
ogs1b0n7,43,M,24-11-20,0.819,1.058666673,2.9130001,48,0.755948119,50.8160003,0.045,1
2d8mhb19,58,F,25-11-20,0.675,0.75308334,1.8890001,48,0.431926811,36.1480003,0.067,1
mtarxe5l,52,M,26-11-20,0.565,0.639979171,1.919,48,0.474512814,30.7190002,0,0
tt3igt6d,61,M,27-11-20,0.5805,0.708687498,1.6569999,48,0.393554401,34.0169999,0.052,0
olyr4ihk,39,M,28-11-20,0.703,0.751312504,1.775,48,0.375536679,36.0630002,0.071,0
1ii13wpb,45,M,29-11-20,0.7235,0.688604167,1.062,48,0.197005102,33.053,0.301,1
waz2u05v,52,F,30-11-20,0.721,0.681958333,1.062,48,0.202188182,32.734,0.27,0
h551313f,62,F,01-12-20,0.7455,0.835104169,1.696,48,0.370599129,40.0850001,0.309,1
suz2wzr9,62,M,02-12-20,0.811,0.954770833,2.0439999,48,0.419484143,45.829,0.324,0
y3xjmzuz,53,M,03-12-20,0.415,0.543645829,2.132,48,0.471447172,26.0949998,0.055,0
l0x26afx,43,M,04-12-20,0.6245,0.793833335,2.3840001,48,0.540635029,38.1040001,0.038,1
pcut5784,47,M,05-12-20,0.5555,0.720854163,2.3269999,48,0.509210768,34.6009998,0.052,0
e3bp1uqv,52,M,06-12-20,0.5305,0.597354167,1.609,48,0.401195951,28.673,0.017,0
03r9rzby,68,F,07-12-20,0.5755,0.632812498,2.1099999,48,0.450747254,30.3749999,0.02,0
38ba3jk2,39,F,08-12-20,0.592,0.696000006,2.779,48,0.57485518,33.4080003,0.002,0
hdpdy71m,53,F,09-12-20,0.594,0.790020831,3.4860001,48,0.703292032,37.9209999,0.046,0
bkyy4wty,62,M,10-12-20,0.5545,0.668020827,1.692,48,0.434228602,32.0649997,0.029,0
p443vmx9,51,M,11-12-20,0.5605,0.626875002,1.641,48,0.416866462,30.0900001,0.008,1
cijt7ho6,60,F,12-12-20,0.516,0.483145833,0.991,48,0.27041662,23.191,0.023,1
m8im0gph,65,M,13-12-20,0.654,0.5303125,0.965,48,0.247433306,25.455,0.044,0
w4p1s2bw,65,M,14-12-20,0.551,0.515125,0.964,48,0.243387846,24.726,0,1
wdvuweiq,60,M,15-12-20,0.675,0.728833329,2.2030001,48,0.436511574,34.9839998,0.093,0
27pnv6kb,60,M,16-12-20,0.641,0.6449375,1.632,48,0.399839937,30.957,0.027,0
rfn4wxj6,54,M,17-12-20,0.5625,0.549291665,1.268,48,0.284623821,26.3659999,0.04,1
iolnzias,44,M,18-12-20,0.8025,0.977166658,3.332,48,0.780565864,46.9039996,0.051,1
ww8lmx5z,44,M,19-12-20,0.8435,0.963083338,2.513,48,0.598646482,46.2280002,0,0
641j0a7t,51,F,20-12-20,0.7825,1.148166677,3.171,48,0.850261231,55.1120005,0.18,0
w6x1dugb,59,M,21-12-20,0.875,0.877708331,2.365,48,0.477403388,42.1299999,0.056,1
tp49f0y6,71,M,22-12-20,0.2095,0.3083125,1.205,48,0.310396257,14.799,0,1
thyda350,61,M,23-12-20,0.0655,0.115416667,0.34,48,0.10562133,5.54,0.011,0
51fhgtkt,55,M,24-12-20,0.0655,0.105979167,0.325,48,0.101193829,5.087,0,1
etpf0xk1,64,F,25-12-20,0.068,0.0984375,0.36,48,0.096462959,4.725,0,0
xpw60gq3,43,M,26-12-20,0.057,0.104979167,0.322,48,0.106103821,5.039,0,1
88wmh663,58,M,27-12-20,0.0635,0.104416667,0.319,48,0.097933506,5.012,0,0
ba10678n,60,M,28-12-20,0.061,0.1006875,0.347,48,0.10738619,4.833,0,1
n0jmhtpj,58,M,29-12-20,0.049,0.0980625,0.473,48,0.109192277,4.707,0,0
rb34ulwm,49,M,30-12-20,0.056,0.1033125,0.315,48,0.096824948,4.959,0.002,0
5irb0fcy,48,M,31-12-20,0.0685,0.109395833,0.327,48,0.099901811,5.251,0,1
3j2197bx,52,F,01-01-21,0.0705,0.110020833,0.323,48,0.095098267,5.281,0.017,0
aeh47gjn,44,M,02-01-21,0.041,0.113395833,0.472,48,0.129859784,5.443,0,0
x38y0rqg,56,M,03-01-21,0.1555,0.260791667,0.73,48,0.208799197,12.518,0,1
9wz8orb6,57,F,04-01-21,0.235,0.546479167,2.2880001,48,0.651975235,26.231,0.09,0
bazcdu8e,67,M,05-01-21,0.6335,0.757333329,1.987,48,0.527048352,36.3519998,0.001,1
g6j79d6v,53,M,06-01-21,0.4455,0.454708333,1.221,48,0.31223511,21.826,0.006,1
vcvs0qfh,52,M,07-01-21,0.644,0.741395833,1.984,48,0.499450495,35.587,0.049,0
6lhtwl2c,43,M,08-01-21,0.659,0.716625002,1.454,48,0.390838089,34.3980001,0.046,1
t7r9tr3i,52,M,09-01-21,1.052,1.031916665,1.5369999,48,0.2244744,49.5319999,0.696,1
l7mnq4yb,59,F,10-01-21,1.0015,1.029041673,1.517,48,0.200919797,49.3940003,0.626,1
7ixpqd5n,64,F,11-01-21,1.0245,1.003854163,1.437,48,0.20280511,48.1849998,0.598,0
kprd2877,66,M,12-01-21,1.06950005,1.182291671,2.138,48,0.373826055,56.7500002,0.638,1
i9ojvo33,39,F,13-01-21,0.616,0.779187502,2.2460001,48,0.590944064,37.4010001,0.123,0
id0nk7i3,57,M,14-01-21,0.7235,0.773500002,1.529,48,0.415324844,37.1280001,0.03,0
tfrbqmeg,58,M,15-01-21,0.6855,0.905125006,2.3829999,48,0.638630274,43.4460003,0.049,0
hlvfg1b2,57,F,16-01-21,0.714,0.886270835,1.923,48,0.458315454,42.5410001,0.132,0
sbz7m8lx,47,M,17-01-21,0.78,0.873333331,2.441,48,0.646220279,41.9199999,0.025,1
l9urey1l,55,M,18-01-21,0.8735,1.238000006,2.7750001,48,0.87578911,59.4240003,0.162,1
f9yrbmwm,35,M,19-01-21,0.916,0.996749996,2.45,48,0.546060446,47.8439998,0.239,0
617kbf7u,61,F,20-01-21,0.538,0.5939375,1.818,48,0.384232277,28.509,0.024,0
jpb212yt,58,M,21-01-21,0.4845,0.624020831,2.4679999,48,0.570404758,29.9529999,0.002,1
37ivf4gh,58,M,22-01-21,0.5465,0.490645833,1.425,48,0.298340266,23.551,0.04,1
pioau1ki,58,M,23-01-21,0.51,0.466166667,0.848,48,0.201507228,22.376,0.007,0
8jvbwdw6,56,M,24-01-21,0.5125,0.48925,0.813,48,0.165034039,23.484,0.038,1
eyt8ll1n,56,F,25-01-21,0.5255,0.4694375,0.895,48,0.216999648,22.533,0,0
94kk1wcx,67,M,26-01-21,0.582,0.748999996,1.995,48,0.518334683,35.9519998,0.109,0
qcnmhvof,55,M,27-01-21,0.5295,0.58502084,1.8660001,48,0.454353774,28.0810003,0,0
rr77hm21,44,F,28-01-21,0.589,0.671270829,1.8559999,48,0.451757494,32.2209998,0,0
8fy6ych9,63,M,29-01-21,0.5725,0.679083335,1.802,48,0.452080153,32.5960001,0.047,1
2ehgot1z,63,M,30-01-21,0.7775,0.859833331,2.0769999,48,0.536176226,41.2719999,0.053,0
br0ktuor,41,F,31-01-21,0.5305,0.700562492,1.9529999,48,0.545441908,33.6269996,0.021,0
frn433ft,59,M,01-02-21,0.3825,0.446083331,1.295,48,0.311687293,21.4119999,0.041,1
yvkl78ol,57,M,02-02-21,0.474,0.624666667,1.854,48,0.459891307,29.984,0,1
zsiin1jw,45,M,03-02-21,0.5475,0.582979167,1.614,48,0.419940193,27.983,0,1
qi63n0bm,68,F,04-02-21,0.604,0.632499998,1.864,48,0.434162337,30.3599999,0,0
076qek8o,57,M,05-02-21,0.605,0.630479167,1.892,48,0.44750143,30.263,0.051,0
jhm7u8ka,57,M,06-02-21,0.7635,0.773333331,2.0469999,48,0.454193755,37.1199999,0.077,0
ov4vlvaz,38,M,07-02-21,0.5985,0.645854171,1.649,48,0.375362016,31.0010002,0,1
7rdzrdw6,36,F,08-02-21,0.6,0.745375,2.082,48,0.48898939,35.778,0.043,0
i065tuk9,43,M,09-02-21,0.9425,0.962541665,2.2479999,48,0.526652408,46.2019999,0.053,1
urz00buz,44,M,10-02-21,0.717,0.849895833,1.999,48,0.497582856,40.795,0.041,0
50uu4y35,49,F,11-02-21,0.4845,0.599437502,1.878,48,0.440214936,28.7730001,0.002,1
2toklpet,44,F,12-02-21,0.565,0.568562502,1.276,48,0.355918289,27.2910001,0.061,0
k0s6wapl,40,F,13-02-21,0.418,0.478166667,1.585,48,0.336687893,22.952,0.006,1
usvpk1na,36,M,14-02-21,0.431,0.4135625,0.83,48,0.207189286,19.851,0.007,1
mappbzc6,53,M,15-02-21,0.408,0.388958333,0.858,48,0.235433413,18.67,0.009,1
ivfvu5i3,52,M,16-02-21,0.3615,0.364020833,0.8,48,0.193345627,17.473,0,0
wllssxds,53,M,17-02-21,0.4165,0.398354167,0.805,48,0.208779787,19.121,0,0
0so7io9g,51,M,18-02-21,0.3865,0.3805625,0.746,48,0.178540764,18.267,0.024,0
otut5ye9,53,M,19-02-21,0.413,0.39,0.818,48,0.208770565,18.72,0.01,1
m68mbdqs,56,F,20-02-21,0.376,0.403625,0.921,48,0.211488204,19.374,0.01,0
kbfavy8s,54,M,21-02-21,0.3995,0.419666667,0.892,48,0.210218562,20.144,0.002,1
xst2t9id,41,M,22-02-21,0.388,0.396895833,0.786,48,0.188133298,19.051,0,1
lsizz5co,43,M,23-02-21,0.4545,0.4278125,0.897,48,0.219470606,20.535,0.046,1
so4rux9f,32,F,24-02-21,0.4755,0.564208333,1.546,48,0.365735572,27.082,0,0
50ucr7cz,65,M,25-02-21,0.543,0.664833327,1.864,48,0.445797693,31.9119997,0.058,1
5k8cwyab,41,M,26-02-21,0.4295,0.542020833,1.636,48,0.429926193,26.017,0.05,1
yrftyw26,48,M,27-02-21,0.482,0.589187496,2.1289999,48,0.495250781,28.2809998,0.015,1
ekspriow,48,M,28-02-21,0.668,0.668,0.668,1,,0.668,0.668,1
64w95k2j,54,M,23-10-19,0.169,0.267758621,1.572,29,0.304482894,7.765,0.069,1
qwhbpqax,54,M,24-10-19,0.1115,0.1670625,0.519,48,0.1324511,8.019,0.06,1
3r6odrey,35,M,25-10-19,0.0855,0.133958333,1.107,48,0.161187608,6.43,0.059,0
utva5s6p,52,M,26-10-19,0.1405,0.206229167,1.604,48,0.236750901,9.899,0.06,0
598lo6gg,43,M,27-10-19,0.163,0.282020833,1.041,48,0.269546387,13.537,0.059,0
ez9tlsrw,59,F,28-10-19,0.1975,0.3535,3.184,48,0.524885601,16.968,0.077,0
tswcg02y,37,M,29-10-19,0.095,0.249208333,1.777,48,0.330936001,11.962,0.062,0
3ceik5dy,50,M,30-10-19,0.147,0.255000002,2.0120001,48,0.316840129,12.2400001,0.062,1
pykx507p,36,F,31-10-19,0.233,0.282583333,1.289,48,0.231547048,13.564,0.062,1
tezem7dq,41,M,01-11-19,0.2135,0.250604167,1.307,48,0.205166952,12.029,0.065,0
e7fftmyb,50,F,02-11-19,0.1575,0.208895833,0.873,48,0.163833496,10.027,0.063,1
3xn0de2h,47,M,03-11-19,0.136,0.19125,1.188,48,0.183333843,9.18,0.064,0
rixdxhbo,45,F,04-11-19,0.198,0.236270833,2.016,48,0.2756622,11.341,0.084,0
feb47hju,41,M,05-11-19,0.1695,0.271729167,1.017,48,0.23320822,13.043,0.066,0
go4hsxr7,52,M,06-11-19,0.1875,0.2161875,1.068,48,0.169715238,10.377,0.065,1
kqwrfuz2,51,M,07-11-19,0.144,0.2081875,0.99,48,0.193864469,9.993,0.059,0
wrdfi7qn,31,M,08-11-19,0.165,0.2246875,0.822,48,0.181693471,10.785,0.066,0
7p740wp8,58,M,09-11-19,0.1595,0.240625,1.016,48,0.211531762,11.55,0.061,0
sf1rgw61,54,M,10-11-19,0.131,0.184395833,0.742,48,0.143538821,8.851,0.06,0
k27dyn0o,52,M,11-11-19,0.176,0.336958335,2.8080001,48,0.468856291,16.1740001,0.06,1
4fjpo6oh,49,F,12-11-19,0.1515,0.218666667,1.227,48,0.245452975,10.496,0.06,0
wehkvioo,43,M,13-11-19,0.1705,0.214520833,1.327,48,0.185462618,10.297,0.061,1
3vvgv68a,45,M,14-11-19,0.184,0.223645831,1.7869999,48,0.259753265,10.7349999,0.065,0
s18nmrhz,46,M,15-11-19,0.171,0.238833333,1.141,48,0.22332405,11.464,0.062,1
u3sgvaoc,50,F,16-11-19,0.116,0.180145833,1.209,48,0.228639825,8.647,0.058,0
jkji8mhi,37,M,17-11-19,0.209,0.262854167,1.253,48,0.222100226,12.617,0.059,1
bmi3zb54,45,M,18-11-19,0.1695,0.343874998,2.9549999,48,0.48694905,16.5059999,0.059,0
c1b1teht,32,M,19-11-19,0.159,0.201604167,0.966,48,0.161244725,9.677,0.059,1
nbkj90v0,52,F,20-11-19,0.111,0.2120625,1.352,48,0.254908612,10.179,0.058,0
bt9ycmqh,44,M,21-11-19,0.0835,0.134083333,0.762,48,0.137833979,6.436,0.058,0
y77c4ro4,57,M,22-11-19,0.089,0.137520833,0.732,48,0.121595246,6.601,0.058,1
xysa7dzh,44,M,23-11-19,0.074,0.094708333,0.465,48,0.0772743,4.546,0.057,0
v5806b2x,52,F,24-11-19,0.1375,0.199770833,0.803,48,0.170582511,9.589,0.059,0
d8hi74i0,44,F,25-11-19,0.094,0.230770831,3.6289999,48,0.524974403,11.0769999,0.059,1
ih0z0ohw,55,M,26-11-19,0.074,0.094958333,0.486,48,0.070308426,4.558,0.058,0
msmxxjl3,46,F,27-11-19,0.1055,0.155375,0.844,48,0.135029804,7.458,0.058,1
dahqygud,32,F,28-11-19,0.0855,0.184291667,1.863,48,0.290767726,8.846,0.058,1
347nv35q,35,M,29-11-19,0.08,0.122520833,0.406,48,0.091901888,5.881,0.058,1
mhbk6a5w,52,F,30-11-19,0.124,0.248958333,2.319,48,0.363388366,11.95,0.058,0
62x9csvi,49,F,01-12-19,0.1395,0.1995,0.985,48,0.158951217,9.576,0.083,1
7soa9x58,55,M,02-12-19,0.137,0.303833337,1.3200001,48,0.332126899,14.5840002,0.082,0
7ctpm05c,54,F,03-12-19,0.1275,0.162979167,0.699,48,0.112974576,7.823,0.059,0
64hmsq0y,63,M,04-12-19,0.1445,0.241395833,1.599,48,0.310724804,11.587,0.058,0
wzozcj6l,52,M,05-12-19,0.1575,0.240979169,2.3540001,48,0.353162533,11.5670001,0.062,0
7tqqzk6f,56,F,06-12-19,0.2055,0.2526875,0.874,48,0.177251013,12.129,0.064,1
wjs039fk,66,F,07-12-19,0.18,0.211979167,0.61,48,0.136983846,10.175,0.068,0
jggfoctw,65,F,08-12-19,0.22,0.2455,1.033,48,0.184419849,11.784,0.069,1
2oj2tp6p,53,M,09-12-19,0.2325,0.382083333,1.51,48,0.401198515,18.34,0.067,0
p15pvb5c,43,M,10-12-19,0.177,0.246791665,1.4579999,48,0.235536584,11.8459999,0.068,0
pddpil6n,55,M,11-12-19,0.192,0.256125,1.529,48,0.248687245,12.294,0.063,0
klcfrby2,49,M,12-12-19,0.1485,0.212166667,0.859,48,0.176036545,10.184,0.063,0
mdgyyt6d,39,M,13-12-19,0.1705,0.194729167,0.478,48,0.114115235,9.347,0.061,1
